date,open,high,low,close,volume
22/05/2012,2.0067,2.0894,2,2.0527,2366219
23/05/2012,2.0373,2.07,1.9667,2.068,1220350
24/05/2012,2.0833,2.0833,1.9793,2.0213,1075500
25/05/2012,2.0106,2.0271,1.9466,1.9873,756995
29/05/2012,2.0007,2.1287,2.0007,2.1127,1649950
30/05/2012,2.072,2.0946,2.016,2.0273,1307117
31/05/2012,2.0047,2.0194,1.9167,1.9667,1118725
1/06/2012,1.902,1.944,1.8507,1.8767,885730
4/06/2012,1.8687,1.894,1.8074,1.8587,1030857
5/06/2012,1.856,1.8927,1.8374,1.8607,630899
6/06/2012,1.88,1.9633,1.876,1.948,910509
7/06/2012,1.9874,1.9914,1.9234,1.9287,492026
8/06/2012,1.924,2.0126,1.8765,2.0053,881192
11/06/2012,2.0206,2.0666,1.9305,1.9413,635935
12/06/2012,1.9486,1.9893,1.9206,1.9773,568983
13/06/2012,1.97,2.0427,1.9647,1.9847,844389
14/06/2012,2.012,2.0433,1.908,1.9593,872144
15/06/2012,1.9593,1.9967,1.9207,1.994,646738
18/06/2012,1.996,2.1554,1.9667,2.1227,1256821
19/06/2012,2.1346,2.1773,2.1,2.1393,911013
20/06/2012,2.2333,2.3,2.214,2.252,3422346
21/06/2012,2.284,2.2853,2.1227,2.146,1891897
22/06/2012,2.1733,2.2653,2.164,2.2523,3047401
25/06/2012,2.2626,2.2746,2.1833,2.2073,1503160
26/06/2012,2.1366,2.1566,2.0926,2.1073,2613802
27/06/2012,2.1267,2.163,2.1047,2.1307,1047215
28/06/2012,2.1267,2.1407,2.0413,2.094,914041
29/06/2012,2.1867,2.1867,2.0667,2.086,1125705
2/07/2012,2.09,2.12,2.0127,2.0267,1315561
3/07/2012,2.04,2.0667,2.0267,2.044,947129
5/07/2012,2.054,2.1113,2.0533,2.082,1253867
6/07/2012,2.066,2.1153,2.0533,2.066,784662
9/07/2012,2.0626,2.122,2.0446,2.0993,910393
10/07/2012,2.1027,2.1654,2.0594,2.0847,758367
11/07/2012,2.1047,2.112,2.0674,2.1007,638529
12/07/2012,2.086,2.2007,2.0533,2.18,1125671
13/07/2012,2.198,2.2933,2.1886,2.2833,1304890
16/07/2012,2.288,2.4,2.26,2.3973,1743881
17/07/2012,2.3333,2.3473,2.1586,2.2233,2569419
18/07/2012,2.0946,2.2446,2.0706,2.1433,2882033
19/07/2012,2.1813,2.21,2.136,2.1513,1435853
20/07/2012,2.138,2.15,2.0833,2.1193,1568438
23/07/2012,2.07,2.0867,2.0413,2.044,1386744
24/07/2012,2.044,2.0693,1.9746,1.9893,1500647
25/07/2012,1.9947,1.9987,1.9167,1.93,2844068
26/07/2012,1.9933,2,1.8426,1.8753,2262959
27/07/2012,1.914,1.9773,1.8733,1.9673,1672936
30/07/2012,1.9673,2.0165,1.814,1.8233,2065997
31/07/2012,1.836,1.8647,1.8233,1.828,1575062
1/08/2012,1.866,1.866,1.7353,1.75,1592219
2/08/2012,1.7893,1.79,1.7013,1.74,1305017
3/08/2012,1.7933,1.8367,1.7827,1.818,1209471
6/08/2012,1.8367,1.9134,1.8367,1.8847,1528203
7/08/2012,1.918,2.06,1.9,2.0167,2387354
8/08/2012,1.9933,2,1.906,1.9393,1308869
9/08/2012,1.968,2,1.942,1.9607,672598
10/08/2012,1.954,1.996,1.954,1.996,707391
13/08/2012,1.9793,2.0867,1.9401,2.078,870051
14/08/2012,2.05,2.078,1.9506,1.9613,793321
15/08/2012,1.9593,1.98,1.9207,1.96,525386
16/08/2012,1.9687,2.026,1.9667,2.02,668974
17/08/2012,2.0194,2.0474,1.9987,2.0007,508133
20/08/2012,2.01,2.026,1.94,1.9673,1178985
21/08/2012,1.972,2,1.9334,1.9407,761533
22/08/2012,1.934,2.0027,1.934,1.9967,775506
23/08/2012,2,2.0567,1.9767,2.0487,1471004
24/08/2012,2.004,2.016,1.9607,1.9667,1430042
27/08/2012,1.9713,1.98,1.878,1.888,1350326
28/08/2012,1.8934,1.9584,1.8667,1.9127,1402687
29/08/2012,1.8993,1.9093,1.868,1.894,838884
30/08/2012,1.9067,1.916,1.8733,1.894,656308
31/08/2012,1.9073,1.9226,1.88,1.9013,539725
4/09/2012,1.9013,1.9327,1.86,1.876,752497
5/09/2012,1.8674,1.9,1.854,1.8627,639241
6/09/2012,1.8666,1.9266,1.86,1.9033,841626
7/09/2012,1.9034,1.9714,1.9,1.9567,953171
10/09/2012,1.9467,1.9567,1.8197,1.8247,1484049
11/09/2012,1.8506,1.8773,1.8266,1.8533,1014850
12/09/2012,1.86,1.9053,1.8533,1.8853,1145311
13/09/2012,1.9046,1.9666,1.8986,1.9653,1486330
14/09/2012,2,2.0433,1.9767,2.026,1536671
17/09/2012,2.1566,2.1853,2.1006,2.1693,3212935
18/09/2012,2.1253,2.1266,2.0453,2.0893,1788448
19/09/2012,2.0667,2.116,2.0627,2.07,1048458
20/09/2012,2.062,2.1,2.0453,2.06,912373
21/09/2012,2.0733,2.0993,1.9693,2.0013,1870135
24/09/2012,1.9673,2.0687,1.96,2.044,1302005
25/09/2012,1.908,1.9653,1.8353,1.844,5684958
26/09/2012,1.844,1.8933,1.832,1.836,1527322
27/09/2012,1.8546,1.9026,1.84,1.8993,1758518
28/09/2012,1.9153,1.9927,1.9073,1.952,4343342
1/10/2012,1.9667,1.9927,1.9333,1.944,884306
2/10/2012,1.952,1.9927,1.9334,1.9867,728984
3/10/2012,1.9833,1.9966,1.9493,1.9533,1055267
4/10/2012,2,2.0067,1.91,1.96,1541209
5/10/2012,1.98,1.9873,1.912,1.926,938671
8/10/2012,1.924,1.96,1.9074,1.95,890007
9/10/2012,1.9413,1.9413,1.8833,1.8913,1193455
10/10/2012,1.8926,1.9146,1.8673,1.8933,505053
11/10/2012,1.9293,1.932,1.8833,1.888,450571
12/10/2012,1.888,1.9154,1.8334,1.8427,987557
15/10/2012,1.868,1.87,1.7907,1.822,1469169
16/10/2012,1.8447,1.8727,1.8227,1.8707,479259
17/10/2012,1.8834,1.9227,1.8534,1.9213,667971
18/10/2012,1.9326,1.9326,1.852,1.8693,740932
19/10/2012,1.8553,1.88,1.82,1.8493,1027281
22/10/2012,1.866,1.8667,1.824,1.8567,470209
23/10/2012,1.8254,1.904,1.8247,1.8927,749290
24/10/2012,1.9013,1.9013,1.8167,1.828,1016369
25/10/2012,1.8534,1.8534,1.83,1.8347,577699
26/10/2012,1.8353,1.8533,1.8013,1.8253,477295
31/10/2012,1.8466,1.89,1.8246,1.8754,775135
1/11/2012,1.8833,1.966,1.88,1.9497,1024055
2/11/2012,1.9514,1.97,1.9034,1.9279,1030277
5/11/2012,1.9867,2.1053,1.9553,2.1,2049120
6/11/2012,2.0407,2.08,1.9967,2.0767,2323990
7/11/2012,2.0667,2.1367,2.054,2.1027,1715451
8/11/2012,2.0673,2.1253,2.0626,2.0873,1273963
9/11/2012,2.04,2.062,1.99,2.0213,863012
12/11/2012,2.0193,2.0946,2.0106,2.0713,557641
13/11/2012,2.086,2.1333,2.048,2.1076,998255
14/11/2012,2.1307,2.1413,2.0803,2.092,871316
15/11/2012,2.0867,2.096,2.0334,2.0547,983961
16/11/2012,2.0767,2.1334,2.0394,2.1227,908668
19/11/2012,2.138,2.2167,2.1227,2.1947,1392575
20/11/2012,2.1867,2.2067,2.1273,2.2,922428
21/11/2012,2.174,2.2314,2.1524,2.1647,963152
23/11/2012,2.1733,2.1887,2.1133,2.142,430212
26/11/2012,2.14,2.1533,2.108,2.1513,496210
27/11/2012,2.142,2.1773,2.1013,2.1433,910754
28/11/2012,2.1333,2.286,2.1273,2.2153,1525273
29/11/2012,2.2293,2.2667,2.1913,2.246,1103316
30/11/2012,2.242,2.2854,2.2007,2.2547,1420311
3/12/2012,2.2593,2.3333,2.2333,2.308,2085755
4/12/2012,2.272,2.32,2.2367,2.26,1264212
5/12/2012,2.2546,2.2793,2.2386,2.2473,661475
6/12/2012,2.2547,2.32,2.2333,2.26,660398
7/12/2012,2.2867,2.2993,2.2567,2.278,664587
10/12/2012,2.2954,2.32,2.2787,2.3047,929768
11/12/2012,2.3067,2.3667,2.2973,2.352,1572593
12/12/2012,2.3474,2.3867,2.33,2.3507,2063914
13/12/2012,2.3507,2.3534,2.1834,2.2407,2151265
14/12/2012,2.252,2.2933,2.2393,2.254,1022944
17/12/2012,2.2513,2.3,2.25,2.2933,824796
18/12/2012,2.284,2.338,2.284,2.306,1554438
19/12/2012,2.3166,2.3506,2.3013,2.3073,1298710
20/12/2012,2.3006,2.3192,2.27,2.2953,921179
21/12/2012,2.2627,2.278,2.2387,2.2667,1492334
24/12/2012,2.2426,2.29,2.2366,2.2853,375790
26/12/2012,2.264,2.3,2.2333,2.2393,601774
27/12/2012,2.2333,2.2607,2.2,2.246,561086
28/12/2012,2.2254,2.2434,2.2014,2.2147,414143
31/12/2012,2.2,2.2647,2.2,2.258,594847
2/01/2013,2.3333,2.3633,2.3136,2.3573,1194691
3/01/2013,2.3453,2.3633,2.3167,2.318,741942
4/01/2013,2.32,2.32,2.2613,2.2933,673982
7/01/2013,2.32,2.32,2.26,2.2893,441902
8/01/2013,2.3,2.3,2.2073,2.2453,1283963
9/01/2013,2.2674,2.2794,2.2267,2.2427,697992
10/01/2013,2.258,2.266,2.2253,2.2353,922389
11/01/2013,2.2693,2.2693,2.1407,2.194,1563276
14/01/2013,2.2053,2.2253,2.19,2.2173,925002
15/01/2013,2.2073,2.2833,2.2053,2.26,1624391
16/01/2013,2.2566,2.282,2.2486,2.2733,1378115
17/01/2013,2.2773,2.3233,2.2613,2.292,1436605
18/01/2013,2.316,2.3186,2.2546,2.3013,3555016
22/01/2013,2.304,2.37,2.284,2.346,1920133
23/01/2013,2.3347,2.416,2.3307,2.4,1564208
24/01/2013,2.4,2.5147,2.3893,2.466,1970391
25/01/2013,2.4666,2.5026,2.4533,2.4653,1287683
28/01/2013,2.4573,2.5806,2.4573,2.5353,1985963
29/01/2013,2.54,2.5627,2.4753,2.53,1426504
30/01/2013,2.5233,2.5333,2.4953,2.5013,968084
31/01/2013,2.5247,2.5247,2.462,2.5007,901333
1/02/2013,2.5446,2.5666,2.508,2.5533,1100574
4/02/2013,2.56,2.5613,2.506,2.516,1127990
5/02/2013,2.5333,2.5767,2.512,2.542,1310193
6/02/2013,2.5453,2.626,2.5269,2.6113,1893121
7/02/2013,2.6127,2.6453,2.5967,2.632,1197522
8/02/2013,2.63,2.6667,2.6093,2.616,1139734
11/02/2013,2.532,2.61,2.5,2.5613,3266200
12/02/2013,2.5633,2.5913,2.486,2.526,2261248
13/02/2013,2.5533,2.6,2.5366,2.5633,967088
14/02/2013,2.576,2.5833,2.5473,2.5533,990625
15/02/2013,2.5666,2.5673,2.4633,2.4693,2018238
19/02/2013,2.4907,2.6194,2.4874,2.6187,2701384
20/02/2013,2.62,2.6433,2.564,2.5693,3121865
21/02/2013,2.4327,2.4927,2.3027,2.344,9038220
22/02/2013,2.3813,2.426,2.3733,2.4073,2547791
25/02/2013,2.41,2.45,2.2893,2.292,2890775
26/02/2013,2.2973,2.3306,2.2533,2.2953,2763005
27/02/2013,2.294,2.3607,2.2933,2.34,1959131
28/02/2013,2.3927,2.4067,2.2913,2.322,1964895
1/03/2013,2.3333,2.3387,2.2833,2.31,1546602
4/03/2013,2.318,2.3887,2.3133,2.372,1757662
5/03/2013,2.4,2.4613,2.386,2.4433,2086937
6/03/2013,2.4674,2.5254,2.4647,2.5127,1149945
7/03/2013,2.5154,2.5767,2.4587,2.5487,1158373
8/03/2013,2.5374,2.6294,2.4907,2.5647,912067
11/03/2013,2.5914,2.6294,2.5767,2.6067,1579466
12/03/2013,2.5933,2.6253,2.59,2.608,1275063
13/03/2013,2.6,2.6327,2.5874,2.5987,822000
14/03/2013,2.5934,2.594,2.4514,2.4567,2024494
15/03/2013,2.4427,2.4434,2.3474,2.3527,3279836
18/03/2013,2.3533,2.404,2.328,2.3433,1316315
19/03/2013,2.35,2.3734,2.3294,2.3387,1098495
20/03/2013,2.3507,2.4047,2.344,2.3967,1423709
21/03/2013,2.3967,2.4707,2.3827,2.4007,1146307
22/03/2013,2.4133,2.4533,2.4133,2.4413,446228
25/03/2013,2.4733,2.568,2.4513,2.502,2379356
26/03/2013,2.532,2.548,2.5107,2.524,1808139
27/03/2013,2.5293,2.5587,2.4873,2.544,1296284
28/03/2013,2.5487,2.5493,2.5167,2.526,1158653
1/04/2013,2.824,3.112,2.78,2.9287,14106076
2/04/2013,2.9067,3.0333,2.9007,2.956,6652381
3/04/2013,2.8733,2.898,2.6807,2.74,5645001
4/04/2013,2.7407,2.8167,2.7208,2.8007,2264902
5/04/2013,2.8,2.8,2.7,2.758,1552391
8/04/2013,2.798,2.8367,2.7674,2.7887,1679027
9/04/2013,2.7867,2.7887,2.6887,2.7,1696038
10/04/2013,2.7134,2.8007,2.7074,2.7907,2121121
11/04/2013,2.804,2.97,2.7833,2.906,3448085
12/04/2013,2.8834,3.0093,2.87,2.9167,3149418
15/04/2013,2.9,2.92,2.834,2.8867,1686009
16/04/2013,2.946,3.076,2.9273,3.0393,3180399
17/04/2013,3.0333,3.0633,2.9693,3.03,2118430
18/04/2013,3.0653,3.1732,3.026,3.1313,3368660
19/04/2013,3.164,3.3254,3.138,3.1887,3012177
22/04/2013,3.24,3.3467,3.1833,3.346,3939331
23/04/2013,3.4,3.528,3.3774,3.4007,3737598
24/04/2013,3.3933,3.4033,3.2653,3.362,2630111
25/04/2013,3.3667,3.4934,3.3667,3.4667,2796242
26/04/2013,3.542,3.5826,3.3746,3.4133,3622413
29/04/2013,3.4507,3.666,3.4134,3.6627,3642250
30/04/2013,3.7333,3.8786,3.584,3.5993,5523892
1/05/2013,3.7327,3.7327,3.5333,3.552,2742781
2/05/2013,3.59,3.6846,3.58,3.6073,3052319
3/05/2013,3.7647,3.7647,3.6334,3.6367,3379444
6/05/2013,3.7594,3.9774,3.7,3.9667,4372847
7/05/2013,4.1334,4.158,3.6747,3.7007,9994667
8/05/2013,3.8333,3.88,3.714,3.7191,6769866
9/05/2013,4.6747,5.0514,4.246,4.6267,28605246
10/05/2013,4.6433,5.4,4.6167,5.1176,25086458
13/05/2013,5.3993,5.8666,5.2767,5.8533,22416762
14/05/2013,6.2813,6.4746,5.41,5.5493,37163802
15/05/2013,5.4533,5.792,5.2073,5.6561,16878655
16/05/2013,6.3134,6.3334,5.9107,6.1499,21614161
17/05/2013,6.1667,6.296,5.8333,6.1,19008467
20/05/2013,6.0747,6.1667,5.9087,5.996,8348340
21/05/2013,5.9,5.9993,5.6853,5.8393,9001741
22/05/2013,5.758,6.064,5.7,5.816,8573785
23/05/2013,5.6537,6.2007,5.5367,6.182,12044273
24/05/2013,6.1733,6.53,6.1333,6.472,16124207
28/05/2013,6.77,7.3833,6.6867,7.3556,19691836
29/05/2013,7.57,7.66,6.6,6.9753,25099650
30/05/2013,6.8307,7.3027,6.7467,6.9967,16140660
31/05/2013,7.084,7.096,6.5153,6.5173,15171897
3/06/2013,6.508,6.508,5.8834,6.1727,19143626
4/06/2013,6.1834,6.428,6.16,6.3227,8856110
5/06/2013,6.244,6.5313,5.9407,6.358,12224742
6/06/2013,6.35,6.618,6.3407,6.49,9514415
7/06/2013,6.5334,6.86,6.4467,6.8027,10717293
10/06/2013,6.5953,6.8347,6.5713,6.67,9234225
11/06/2013,6.5453,6.5787,6.27,6.298,7396048
12/06/2013,6.4533,6.6986,6.3833,6.5153,9197504
13/06/2013,6.6,6.6186,6.3413,6.5453,5965112
14/06/2013,6.6667,6.8347,6.622,6.6867,6567466
17/06/2013,6.9066,6.9833,6.7466,6.8133,7075626
18/06/2013,6.7834,6.932,6.6134,6.8927,8803623
19/06/2013,6.804,7.1114,6.8007,6.9787,8588791
20/06/2013,6.9767,7.142,6.63,6.71,10111231
21/06/2013,6.9134,6.9134,6.5,6.6367,11718612
24/06/2013,6.4333,6.858,6.3533,6.766,7127027
25/06/2013,6.8734,6.9467,6.7034,6.8267,5850872
26/06/2013,6.92,7.058,6.844,7.048,6610166
27/06/2013,7.1166,7.35,7.0754,7.2833,8750810
28/06/2013,7.238,7.296,7.114,7.1573,5750420
1/07/2013,7.2906,7.8513,7.2766,7.8119,10903584
2/07/2013,7.8837,8.126,7.7,7.8547,12070396
3/07/2013,7.8667,7.95,7.618,7.6827,4806693
5/07/2013,7.888,8.0187,7.7133,8.006,6827503
8/07/2013,8.0913,8.1453,7.9213,8.1073,7820805
9/07/2013,8.3093,8.3547,8.1273,8.23,8603216
10/07/2013,8.2126,8.2166,8.0526,8.1513,5600004
11/07/2013,8.3253,8.406,8.1567,8.374,7486966
12/07/2013,8.3667,8.6627,8.3007,8.66,11349201
15/07/2013,8.8687,8.8839,8.4547,8.484,9924346
16/07/2013,8.4187,8.4213,7.1533,7.27,32371900
17/07/2013,7.1014,8.108,6.9667,8.0167,26029108
18/07/2013,8.0646,8.182,7.7453,7.9353,11407343
19/07/2013,7.9,8.0367,7.7674,7.9787,5891474
22/07/2013,7.9927,8.4453,7.992,8.162,9804819
23/07/2013,8.2667,8.3707,8.1214,8.1827,7740514
24/07/2013,8.298,8.3,7.9706,8.1133,6871362
25/07/2013,8.0266,8.3166,8.0126,8.2713,5287137
26/07/2013,8.5427,8.712,8.4407,8.626,9640714
29/07/2013,8.6214,9.0247,8.55,8.9747,9686124
30/07/2013,8.9867,9.166,8.5454,8.7827,13130342
31/07/2013,8.838,8.9983,8.7633,8.952,6351644
1/08/2013,9,9.1014,8.8421,9.0367,5323627
2/08/2013,8.9727,9.2167,8.9073,9.2,6269844
5/08/2013,9.334,9.6593,9.31,9.6453,10200618
6/08/2013,9.65,9.7154,9.4067,9.4767,9261140
7/08/2013,9.4594,9.4634,8.824,8.9487,18212239
8/08/2013,10.2903,10.592,10.0307,10.232,27246839
9/08/2013,10.16,10.3967,10.0833,10.2,8936056
12/08/2013,9.962,10.0333,9.47,9.8253,14912165
13/08/2013,9.9666,9.9893,9.63,9.6953,8748855
14/08/2013,9.5147,9.656,9.2034,9.2907,11693803
15/08/2013,9.0953,9.5733,9,9.3113,10188869
16/08/2013,9.442,9.5938,9.398,9.4667,7108122
19/08/2013,9.5618,9.8253,9.522,9.66,8037649
20/08/2013,9.91,9.9853,9.8,9.972,6418127
21/08/2013,10,10.0206,9.75,9.8573,6266256
22/08/2013,9.948,10.4986,9.876,10.4733,10592380
23/08/2013,10.4667,10.82,10.3334,10.7893,12931902
26/08/2013,11.01,11.5333,10.6833,10.948,24171167
27/08/2013,10.82,11.2533,10.73,11.134,17566868
28/08/2013,11.2707,11.4334,10.8834,11.0967,14740077
29/08/2013,10.9477,11.1834,10.834,11.0707,9445764
30/08/2013,11.0914,11.2807,10.9307,11.2667,11028410
3/09/2013,11.56,11.58,11.0934,11.2627,12061156
4/09/2013,11.318,11.4413,11.0373,11.3748,11475681
5/09/2013,11.34,11.4334,11.2167,11.3287,6693233
6/09/2013,11.238,11.3133,11.01,11.1313,8619622
9/09/2013,10.8746,10.9666,10.5673,10.7133,14344458
10/09/2013,10.7633,11.1666,10.7086,11.0913,8967778
11/09/2013,11.094,11.193,10.8086,10.9013,5832471
12/09/2013,10.9333,11.1173,10.7006,10.9953,6159988
13/09/2013,10.8513,11.0913,10.8107,11.036,5409904
16/09/2013,11.2,11.39,11.0566,11.1053,7592592
17/09/2013,11.0053,11.228,10.8907,11.082,5500734
18/09/2013,11.138,11.1633,10.9467,11.0812,5439629
19/09/2013,11.3866,12.0313,11.272,11.8613,15594559
20/09/2013,11.9267,12.3887,11.904,12.226,13401725
23/09/2013,12.2987,12.3653,11.8073,12.074,8191862
24/09/2013,11.9426,12.3306,11.8433,12.1553,6282426
25/09/2013,12.2373,12.42,12.0333,12.3492,8252642
26/09/2013,12.4467,12.6453,12.3741,12.576,6621609
27/09/2013,12.5014,12.752,12.4287,12.7267,5923905
30/09/2013,12.6,12.9666,12.5333,12.8913,8934536
1/10/2013,12.9307,12.9487,12.558,12.8667,7761461
2/10/2013,12.5726,12.7886,11.6933,12.0633,20775395
3/10/2013,11.6697,11.9793,11.2,11.554,23816564
4/10/2013,11.76,12.0786,11.51,12.0653,14413959
7/10/2013,12.164,12.4487,12.0174,12.2047,11485629
8/10/2013,12.2934,12.3954,11.5474,11.6487,13757280
9/10/2013,11.6487,11.666,10.7667,11.252,15316523
10/10/2013,11.5394,11.7167,11.3127,11.5287,8883949
11/10/2013,11.5166,11.9525,11.4133,11.9133,8311081
14/10/2013,11.6666,12.1666,11.61,11.9813,7769625
15/10/2013,12.352,12.586,12.212,12.2627,10978587
16/10/2013,12.3266,12.4866,12.1393,12.2373,8205361
17/10/2013,12.236,12.32,12.066,12.1868,6704985
18/10/2013,12.2767,12.3974,12.168,12.2267,5930839
21/10/2013,12.2187,12.226,11.4,11.5067,11532181
22/10/2013,11.3667,11.852,11.074,11.436,11394712
23/10/2013,11.2607,11.454,10.6767,10.9667,13327801
24/10/2013,11,11.6333,10.855,11.5433,10825661
25/10/2013,11.614,11.6334,11.12,11.3107,7595493
28/10/2013,11.3453,11.3666,10.8133,10.8573,7841721
29/10/2013,10.8507,11.0297,10.2,10.9647,14111805
30/10/2013,10.9754,11.1787,10.5447,10.6147,8401796
31/10/2013,10.378,10.8294,10.22,10.6627,9340501
1/11/2013,10.8666,11.06,10.694,10.8113,7180577
4/11/2013,11,11.6927,10.948,11.68,13120405
5/11/2013,12,12.0953,11.424,11.7873,22467081
6/11/2013,10.3206,10.7153,9.757,10.0773,31071700
7/11/2013,9.6126,9.71,9.1746,9.3181,22284713
8/11/2013,9.0987,9.3734,8.8214,9.1967,22477980
11/11/2013,9.4,9.6946,9.14,9.6465,13997576
12/11/2013,9.646,9.6467,9.0787,9.1867,14985241
13/11/2013,9.3894,9.4914,9.0895,9.2467,12658336
14/11/2013,9.2613,9.36,8.9407,9.1733,12203685
15/11/2013,9.1233,9.1967,8.9567,9.03,9900186
18/11/2013,9.018,9.03,7.974,8.1053,23138207
19/11/2013,7.962,8.6,7.948,8.406,19816170
20/11/2013,8.4053,8.4967,7.9373,8.074,13849565
21/11/2013,8.1927,8.3193,8.0167,8.14,11903812
22/11/2013,8.1053,8.1833,7.862,8.092,11104159
25/11/2013,8.3,8.3893,8.02,8.056,10275360
26/11/2013,7.9586,8.1813,7.74,8.0333,13885500
27/11/2013,8.0874,8.4634,7.968,8.4627,12367699
29/11/2013,8.6513,8.706,8.4653,8.4853,9716206
2/12/2013,8.4233,8.57,8.2621,8.278,7751219
3/12/2013,8.8454,9.6627,8.7727,9.6467,25682535
4/12/2013,9.6213,9.6286,9.142,9.2633,13147674
5/12/2013,9.3433,9.5566,9.3,9.3653,9288405
6/12/2013,9.434,9.4993,9.0866,9.1573,7909588
9/12/2013,9.1333,9.4467,8.9473,9.44,9061494
10/12/2013,9.3366,9.7246,9.324,9.4793,10748217
11/12/2013,9.4587,9.5367,9.2993,9.31,7137849
12/12/2013,9.3133,9.8826,9.2353,9.8313,10767778
13/12/2013,9.87,10.12,9.8213,9.8436,10599811
16/12/2013,9.8987,10.0287,9.74,9.8627,6675310
17/12/2013,9.8387,10.3087,9.7549,10.164,10495001
18/12/2013,10.1493,10.3266,9.73,9.8653,11581889
19/12/2013,9.7933,9.8,9.2733,9.3813,12758594
20/12/2013,9.4386,9.6233,9.4386,9.5493,7422529
23/12/2013,9.6567,9.7493,9.5067,9.57,5385512
24/12/2013,10,10.3313,9.988,10.094,9941515
26/12/2013,10.336,10.5334,10.286,10.3667,7129560
27/12/2013,10.3534,10.3667,10.0534,10.0747,5469091
30/12/2013,10.0747,10.3207,10.05,10.1627,4472098
31/12/2013,10.1547,10.2133,9.9107,10.0286,4266723
2/01/2014,9.9867,10.1652,9.77,10.0067,6195386
3/01/2014,10,10.146,9.9068,9.9707,4698862
6/01/2014,10,10.0267,9.6827,9.8,5367335
7/01/2014,9.8413,10.0266,9.6833,9.9573,5041801
8/01/2014,9.9233,10.2466,9.9173,10.0853,6166667
9/01/2014,10.1666,10.2286,9.79,9.8353,5388899
10/01/2014,9.8974,9.9267,9.4834,9.7147,7450570
13/01/2014,9.7186,9.8,9.188,9.2893,6324639
14/01/2014,9.3666,10.8,9.1114,10.7513,27935807
15/01/2014,11.23,11.482,10.8067,10.942,20489038
16/01/2014,10.8333,11.5133,10.8267,11.398,11982133
17/01/2014,11.346,11.5467,11.1967,11.334,9216054
21/01/2014,11.416,11.8194,11.3874,11.7787,9745807
22/01/2014,11.854,12.0213,11.6507,11.904,7036776
23/01/2014,11.8153,12.1587,11.5613,12.1,7899536
24/01/2014,11.8567,12.032,11.5687,11.64,7711317
27/01/2014,11.6773,11.8613,10.9807,11.308,8737797
28/01/2014,11.4333,11.932,11.4,11.892,6128253
29/01/2014,11.6867,11.9393,11.5421,11.682,5956832
30/01/2014,11.8666,12.3186,11.8006,12.1893,8575203
31/01/2014,11.9233,12.4,11.901,12.094,6512968
3/02/2014,12.1926,12.3253,11.6773,11.8073,6778602
4/02/2014,12.0466,12.1066,11.7466,11.9153,4690880
5/02/2014,11.8867,12.0393,11.2907,11.628,7275972
6/02/2014,11.7533,12.0073,11.7333,11.892,5847969
7/02/2014,12.0673,12.442,11.9733,12.4353,8964048
10/02/2014,12.6227,13.2867,12.6213,13.104,12989322
11/02/2014,13.2647,13.48,12.8467,13.108,10734496
12/02/2014,13.052,13.2179,12.9546,13.0213,5181309
13/02/2014,12.8894,13.5147,12.8834,13.3087,8174081
14/02/2014,13.2066,13.4586,13.1333,13.2153,6173459
18/02/2014,13.6829,13.7333,13.424,13.58,9355894
19/02/2014,13.58,13.58,12.894,12.9093,16419891
20/02/2014,14.334,14.3473,13.7513,13.998,18022302
21/02/2014,14.1093,14.2653,13.946,13.9733,7828977
24/02/2014,13.9173,14.5573,13.888,14.51,8303152
25/02/2014,15.3333,17.28,15.23,16.5333,32796990
26/02/2014,17.2386,17.6666,16.4999,16.8666,24771158
27/02/2014,17.4167,17.46,16.5553,16.836,17970751
28/02/2014,16.6433,16.8453,16.1699,16.3206,14612666
3/03/2014,15.8173,16.7767,15.666,16.704,13109330
4/03/2014,17.232,17.3333,16.8553,16.9893,8765391
5/03/2014,17.1147,17.1327,16.7867,16.844,5946749
6/03/2014,16.9426,17.1666,16.6299,16.8626,7374708
7/03/2014,16.8627,16.99,16.294,16.414,7818482
10/03/2014,16.18,16.2,15.7374,15.9227,7745777
11/03/2014,15.7666,16.3066,15.495,15.6273,8836347
12/03/2014,15.4333,16.5,15.4073,16.0993,9763909
13/03/2014,16.2527,16.2794,15.6,15.8527,6236346
14/03/2014,15.686,15.7958,15.2213,15.398,8289751
17/03/2014,15.6634,15.862,15.3667,15.5987,5912613
18/03/2014,15.7967,16.1,15.668,16.0027,6242370
19/03/2014,16.0927,16.1034,15.5674,15.7227,5071345
20/03/2014,15.744,15.95,15.5574,15.6607,3817919
21/03/2014,15.7346,15.7466,15.1666,15.2593,8227308
24/03/2014,15.3167,15.3267,14.018,14.678,11332977
25/03/2014,14.9427,15.1367,14.5267,14.696,7865394
26/03/2014,14.7966,14.84,14.09,14.1973,6907303
27/03/2014,14.158,14.24,13.5333,13.8213,9505305
28/03/2014,14.1867,14.448,14.018,14.158,9684785
31/03/2014,14.4334,14.45,13.7594,13.8967,8380055
1/04/2014,13.9347,14.544,13.9054,14.4647,7371449
2/04/2014,14.6667,15.3927,14.5367,15.3527,10782288
3/04/2014,15.3534,15.7154,14.8,15.0267,10923769
4/04/2014,15.0673,15.218,14.0833,14.1483,11345615
7/04/2014,13.7207,14.4134,13.5674,13.8347,9855515
8/04/2014,14.0033,14.4327,13.7613,14.364,6889312
9/04/2014,14.4507,14.5633,14.0593,14.462,5157934
10/04/2014,14.4547,14.5,13.586,13.6127,7211522
